date,relative_dates,year_month,stars,review
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,"Hier bestellte ich meine Kueche und auch alles was ich sonst so benoetigte Das Online Bestellen und nach Terminvergabe abholen war super Organisiert. Jeder Mitarbeiter mit dem ich zu tun hatte war Nett, freundlich und zuvorkommend. Hornbach hat die verruektste Werbung die man durchaus als voellig durchgeknallt bezeichenen kann. Doch wird Hornbach seiner Werbung zu 100% gerecht. Toll!"
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,1,"Reservierter Artikel war schon weg, dann den Artikel mit falschen Maas (kleiner) bekommen. Haben den größeren und teureren abgerechnet. Zuhause hatte ich es gemerkt, dann angerufen, aber es geht niemand ans Telefon 🤬"
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,Alles da was man braucht. Regale sind voll und Ladenlokal ist sauber. Mitarbeiter findet man zur Zeit echt viele.
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,Gut
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,Voll
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,Blumen Auswahl war groß
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,"Nette Hilfe durch die Mitarbeiter, hier Gartenabteilung."
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,"Sehr nette Mitarbeiter die sich auch mal auf Fragen einlassen und einen beraten bis man aufgeklärt ist. Und wirklich nur 1 mal einkaufen muss, und nicht diese hin und her Geschichten hat mit umtauschen.Kassiererin freundliches hallo und sehr höflich gewesen auch nette Wochenende wünsche waren vorhanden!Sieht man nicht im jeden Hornbach Geschäft.TOP Team weiter so!"
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,"War schön wieder mal dort einkaufen zu können, aber corona scheint für viele Menschen nicht mehr present zu sein. Abstand halten gilt nur noch für die Schilder🙁"
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,Alles bestens
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,Top sehr kundenfreundlich.Mich haben die auf jedenfall als Kunde gewonnen.
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,"Kompetente Beratung, top"
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,War sehr gut
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,(Übersetzt von Google) Es hat alles und es ist bequem(Original)Ima sve i povoljno je
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,Klasse freundliche Bedienung sehr zu empfehlen
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,1,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,"Mit negativem Test in der Tasche war alles kein Problem . Wenn man einen Termin vereinbart,  spart man sogar den lästigen Papierkram am Empfang. Personal wie gewohnt freundlich."
1 Jahr,2022-01-31 21:52:58.228244,01/2022,1,"Wir waren jetzt einige Male dort und der Service war echt jedesmal miserabel. Schlecht gelaunte MitarbeiterInnen, die absolut keine Lust haben einem zu helfen. Jedes Wort muss man Ihnen aus der Nase ziehen. Absolut ungenügend.Krefeld oder Duisburg sind im Vergleich ein himmelweiter Unterschied."
1 Jahr,2022-01-31 21:52:58.228244,01/2022,1,"Wenn man einen Angestellten sucht,verstecken die sich alle."
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,Hornbach Gartcenter. Bin in den Laden rein um Informationen zu Töpfen & Erde zu besorgen. Nach einer umfangreichen Begutachtung und Dokumentation von Töpfen & Erde habe ich den Laden verlassen und mich geärgert dass ich mein Zollstock vergessen habe. Egal all in all habe ich aufschlussreiche Informationen in Sachen Töpfe & Erde bekommen.
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,Ich bin bisher immer gut beraten worden.
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,4,Das Sortiment ist sehr vielfältig.
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,1,"Personal ist überfordert und kennt die eigenen Produkte und Dienstleistungen nicht. Die Corona Regeln werden grösstenteilseingehalten, immerhin. Ansonsten ist der Markt nicht zu empfehlen.Datenschutz ist ebenfalls ein Fremdwort"
1 Jahr,2022-01-31 21:52:58.228244,01/2022,5,
1 Jahr,2022-01-31 21:52:58.228244,01/2022,3,"Ich habe mich für einen aufblasbaren Whirlpool interessiert. Irrtümlich wurde ich in die Sanitär Abteilung geschickt. Obwohl der Verkäufer nicht zuständig war, bemühte er sich sehr darum meine Fragen zu beantworten. Er nahm mehrfach Kontakt mit dem Lieferanten auf und rief mich auch nach meinem Besuch an um mir weiter zu helfen. Einen solchen Einsatz habe ich in einem Baumarkt noch nie erlebt! Sehr zu empfehlen und noch einmal vielen Dank!!!"
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,1,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,1,"Faulheit in Person, eine Frechheit dieser Laden, reservieren und nach 1 Tag erst abholbar, war vor Ort gewesen und es war zu schwierig für die 3 Kanthölzer raus zu geben. War bis heute mein Stamm Baumärkten, nie wieder gehe ich dort hin, da zahle ich lieber woanders mehr und kriege besseren Service als mir sowas anzutun. Im Internet auch zu schwierig für die vernünftig zu erläutern dass für Privatkunden geschlossen ist. Wollte da heute eigentlich 30m2 profilholz holen, 30 kanthölzer, 5 rollen bedachungspapier, aber war ja nicht möglich und wie gesagt auf Anfrage nach 3 kanthölzer wäre es erst nach 1 Tag abholbar, einfach nur eine Lachnummer!!!"
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,"In Corona Zeiten ist es sehr praktisch dass man die Waren online reservieren und am Markt abholen kann. Ich habe diesen Service schon des Öfteren genutzt auch weil das Sortiment hier besonders umfangreich ist. Das Abholen ist auch besser geregelt als an anderen Märkten in der Umgebung und die Ware ist schnell zur Abholung bereit. Leider kann manche Ware (zB Trapezbleche) nur persönlich im Markt bestellt werden, was bei einer Inzidenz von 165 als Privatperson ja leider nicht mehr möglich ist.Bei meinem letzten Besuch waren die beiden Mitarbeiterinnen leider sehr unfreundlich da sie es kritisierten dass ich zusätzlich zu den Baustoffen auch Gartenartikel reserviert hatte obwohl ja die Gartenabteilung geöffnet hätte. Zudem weigerten sie sich den Wagen an der Absperrung vorbei zu schieben sodass ich genötigt wurde den Corona Abstand zu anderen Kunden zu unterschreiten! Zuletzt fiel mir auf dass die Ware unvollständig zusammengestellt war und erst auf meine Nachfrage hin informierten die Mitarbeiterinnen ihren Kollegen in der Steinabteilung über meine Bestellung sodass diese dann auch nicht vorbereitet war."
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,"Sehr nette, kompetente, hilfsbereite Mitarbeiter und eine Riesen Auswahl. Weiter so Green Horni..."
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Gute Auswahl
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,Es gibt immer was zu tun...
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Super Abholung! Keine Wartezeit gehabt
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,Hornbach Baumarkt eben
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Mein Lieblingsbaumarkt!
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Service sehr gut.Abholung durch Vorbestellung sehr gut organisiert.Sehr gerne und immer wieder.
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Alles was man braucht und garnicht so teuer.
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,"Bester Baumarkt (in Moers!). Man findet dort eigentlich so gut wie alles für den Heimbedarf. Bei einigen Artikeln ist die Auswahl auf einen Hersteller begrenzt. Dies gilt jedoch eher für die selteneren Artikel. Die Mitarbeiter sind freundlich und helfen so gut sie können. Die Schrauben haben eine gute Qualität, aber sind zum Vergleich zu anderen Baumärkten recht teuer."
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Top(Übersetzt von Google)oben
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Habe Vorhin 4super Zypressen gekauft und alles super organisiert
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,sehr gut
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Die Corona Regeln werden eingehalten. Das meiste Personal beantwortet  Fragen freundlich und kompetent.Hornbach bietet alles was ein guterBaumarkt bieten muss.
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,1,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,"Sehr großer Sortiment, leider bisschen überladen, Struktur kann verbessert werden"
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,"Zum Teil unfreundliche und inkompetente Mitarbeiter, ansonsten Top"
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Top freundlich und übersichtlich
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Was lustig ist vor Ort kann man nix bestellen wie das nervt
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,1,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Gute Auswahl
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Diese reservierungs Abwicklung und der Verkauf sehr zu empfehlen
1 Jahr,2022-01-31 21:52:58.229243,01/2022,2,Lieber Bauhaus!
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,"Im Gegensatz zum TOOM Rheinhausen kann man hier das ganze Sortiment kaufen, gut organisiert! Teilweise etwas unübersichtlich, weil zu voll gestellt. Leider weniger Mitarbeiter verfügbar als z. B. Bei BAUHAUS. Jemanden zu finden, der Fragen beantwortet, wir manchmal zur Geduldsprobe... Aber sie sind immer freundlich!"
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,Freundliches und kompetentes Personal.
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,(Übersetzt von Google) sehr gut(Original)جيد جدا
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,1,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,Kein gutes einkaufendurch die Pandemiq
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,"Groß, verwinkelt und verwirrend gebaut. Jedoch sehr große Auswahl."
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,Riesen Auswahl und sehr teuer.
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Ein guter Baumarkt mit anständigem Hygienekonzept.
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,👍
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Gut wir kaufen viel bei Hornbach
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Super danke
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,War heute bei Hornbach alles super gelaufen weiter so
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Toll geregelt...Hatte online bestellt und konnte an einer separaten Tür abholen und bezahlen...
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Service und Beratung stehen kostenlos zur Verfügung.Gute Angebote
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,1,"Unfreundliches Personal, schlecht geschult und wenig kompetent, vor allem die Marktleiterin. Andere Marktbegleiter können das deutlich besser."
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Etwas unfreundliche Kassierien da ich einen Fehler  mit der Kartenzahlung verursacht habe... hätte man auch in einem freundlichen Ton sagen können
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Top(Übersetzt von Google)oben
1 Jahr,2022-01-31 21:52:58.229243,01/2022,3,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,"Ist ein toller Baumarkt! Freundliche Mitarbeiter, die einen auch gerne bei jedem Projekt gut beraten und sich auch Zeit nehmen."
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Ich habe Online bestellt und bezahlt.Einen Termin vereinbart und ohne Probleme meine Ware abgeholt.
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Super ist offen. Adresse muss hinterlegt werden. Guter Service
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,"Sehr großer Hornbach-Markt. Habe einen Anhänger online gekauft. Hervorragende Abwicklung, sehr netter und kundenfreundlicher Service. Hat alles reibungslos funktioniert."
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,2,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Sehr freundliche Leute und nur Recht wenig Wartezeit
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Aus Corona das Beste für den Kunden gemacht!
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,1,Schlechter Service unfreundliche Mitarbeiter
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Immer ein Besuch wert
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Top(Übersetzt von Google)oben
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Super Beratung
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Riesen Auswahl
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Hornbach hat eim breites Sortiment und ist auch meist gut aufgestellt was das Inventar betrifft.Allerdings haben viele Mittarbeiter vor allem die jungen nicht viel Ahnung vom Fach oder wissen wo was steht.
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,"In der Corona - Lockdown Zeit ist eine online Bestellung mit Abholung im Markt problemlos möglich, schneller und besser kann es nicht gehen. Danke für die schnelle Abwicklung"
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,5,Super Service zu Coronazeiten
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,Guter Abholservice in diesen schwierigen Zeiten!
1 Jahr,2022-01-31 21:52:58.229243,01/2022,4,
1 Jahr,2022-01-31 21:52:58.230258,01/2022,4,trotz hoher Preise exzellente Qualität!
1 Jahr,2022-01-31 21:52:58.230258,01/2022,5,(Übersetzt von Google) Super(Original)Süper
1 Jahr,2022-01-31 21:52:58.230258,01/2022,5,War während der Corona Zeit bei Hornbach was abholen was ich online bestellt habe. Freundlich wie immer und super organisiert.
1 Jahr,2022-01-31 21:52:58.230258,01/2022,5,
1 Jahr,2022-01-31 21:52:58.230258,01/2022,5,
1 Jahr,2022-01-31 21:52:58.230258,01/2022,4,
1 Jahr,2022-01-31 21:52:58.230258,01/2022,3,"Wollte eine elektronische Funktürklingel, war mir dort aber viel zu teuer!"
1 Jahr,2022-01-31 21:52:58.230258,01/2022,1,"Frechheit !Die wollen original Gewerbe sehen. Hornbach Duisburg dagegen ist viel respektvoller als die.Bin sehr enttäuscht. Die Mitarbeiter sind zum teil sehr höflich und hilfreich. Aber einige denken, die müssen übertreiben und dabei frech sein.Ja, die Preise bei Hornbach sind sehr günstig und ja, die haben sehr gute Ware."
1 Jahr,2022-01-31 21:52:58.230258,01/2022,4,"War geschlossen,nur für Gewerbe  geöffnetDURFTE nur kurz zur Toilette,waren sehr nett."
1 Jahr,2022-01-31 21:52:58.230258,01/2022,5,
1 Jahr,2022-01-31 21:52:58.230258,01/2022,5,
1 Jahr,2022-01-31 21:52:58.230258,01/2022,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,1,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,"Super Organisation während des Lockdown.Ware online gesucht, reserviert und bezahlt. Zeitfenster für die Abholung gebucht (mind. 3 Stunden Vorlauf).Tatsächlich kam die Abholbenachrichtigung sogar bereits vor dem Wunschtermin. Am Eingang meldet man sich an einem eigens dafür eingerichteten Schalter und gibt seine Bestellnummer durch. Im Nachgang bekommt man die Ware am Rolltor neben dem Schalter binnen weniger Minuten gebracht. Alles in allem war ich keine 15 Minuten dort.Den leeren Wagen gibt man nach dem einladen der Ware bei der Security am Eingang ab und das war’s auch schon.Eine wirklich gute Alternativlösung im Lockdown."
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,"Ich für mein Teil kann nicht klagen,werde Freundlich bedient und bekomme in  der Regel was ich brauche."
2 Jahren,2021-01-31 21:52:58.230258,01/2021,3,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,3,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,2,Shade(Übersetzt von Google)Schatten
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,Auch beim Corona Lockdown online Bestellungen  möglich.
2 Jahren,2021-01-31 21:52:58.230258,01/2021,3,Unfreundlich
2 Jahren,2021-01-31 21:52:58.230258,01/2021,1,Es gibt dort warenaufpasser. Muss man nur suchen.
2 Jahren,2021-01-31 21:52:58.230258,01/2021,1,Mönchengladbach ist viel freundlicher
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,Sehr ruhig heute...
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,Alles ok
2 Jahren,2021-01-31 21:52:58.230258,01/2021,2,"Einige Mitarbeiter haben überhaupt keine Ahnung von den Artikeln, welche verkauft werden und können einen dem entsprechend auch nicht aufklären. Ansonsten hat der Baumarkt eig. alles zu bieten. Die allgemeine Produktübersicht könnte detaillierter sein. Corona - Abholung klappt super. Allerdings kosten die Produkte teilweise das DREIFACHE mehr, als üblich im Internet. Sehr schade!"
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,3,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,"Am Eingang steht jemand und achtet darauf, das jeder eine Maske trägt. Desinfektionsmittel steht aus. Toilette ist sauber. Leider sind manche Gänge nicht behindertengerecht. Bisher haben wir noch alles bekommen."
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,Inmer gerne dort und sehr freundliches und hilfsbereites Personal
2 Jahren,2021-01-31 21:52:58.230258,01/2021,1,Trotz Parken vor der Tür als Stammeinkäufer mit Firmen AufschriftSollte ich meinen Ausweis und Gewerbeschein zeigenUnfreundlicher Mitarbeiter.Er hatte bestimmt noch nicht gefrühstückt.Oder wollte mal Sicherheitspersonal spielen.Nächstes mal bring ich ein Cheeseburger mit .Ich glaube dann lässt er jeden rein .Eigentlich habt ihr wirklich Sehr nette MitarbeiterUnd sind Kundenorientiert .
2 Jahren,2021-01-31 21:52:58.230258,01/2021,1,"Kein Einlass trotz gültigem, vorliegendem Gewerbeschein und beschriftetem Firmenwagen. Personen vor mir wurden sogar ohne Gewerbeschein vorzeigen zu müssen reingelassen. Waren wohl Bekannte"
2 Jahren,2021-01-31 21:52:58.230258,01/2021,3,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,Es ist immer was da wenn's man braucht.
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,1,"Wir haben dieses Jahr kurz vor dem 3. Advent einen Tannenbaum gekauft, dieser Baum nadelt heute am 4. Advent so sehr, dass ich am liebsten den Baum austauschen würde. Es ist eine absolute Frechheit so alte Bäume zu verkaufen. Es ist leider das zweite Jahr wo wir so schlechte Erfahrungen gemacht haben..."
2 Jahren,2021-01-31 21:52:58.230258,01/2021,1,"Man kann nur kaufen wenn man seine Daten abgegeben hat...Für Kleinigkeiten braucht man Internet, Email und so weiter.Das heißt es ist so kompliziert wie alles andere oder wie jeder online Shop.Aber dann bestell ich selbstverständlich da wo es am günstigsten ist."
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,Online Bestellung war vorbereitet und schnell abgeholt. Alles bestens danke.
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,"Alles Top ,Super Service die mit Arbeiter mehr alls Entspannt, weiter so frohe Weihnachten  und ein  gesundes neues Jahr."
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,Schutzmaßnahmen sind gut organisiert.
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,Gut
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,Schön großer Laden. Hier finde ich immer was ich suche. Preise durchschnittlich
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,Desinfektionsmittel stehen bereit
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,Sehr schöner gepflegter Spielplatz.Die Leute dort sind sehr nett
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,"DER Baumarkt mit dem umfassensten Sortiment, freundliche Fachkräfte die nicht weglaufen sondern Hilfe anbieten und Kompetent sind."
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,"Viel Auswahl und sehr nettes Personal,  Parkplätze genug."
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,2,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,Top. Bekommt man fast alles.  Bin gerne da.
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,Billige Tannenbäume
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,3,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,3,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,3,"Angebot ist gut, aber nicht immer das Beste"
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,Gut sortiert und freundlich. Würstchen Bude sehr zu empfehlen
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,Hier sind die Mitarbeiter immer hilfsbereit und nett.
2 Jahren,2021-01-31 21:52:58.230258,01/2021,5,
2 Jahren,2021-01-31 21:52:58.230258,01/2021,4,Hab alles bekommen was ich suchte freundliches Personal top
